SINR,RSRP,RSRQ,RSSI,DL,UL,RSSI_RSRP_ratio,delta_SINR,rolling_sinr_5,Normal_traffic
18.15089884517983,-84.7935627220628,-9.66372972364396,-72.99777744772962,29.77500540846533,8.083998635583688,-0.8608881882474296,24.8776290927198,12.127301263317827,1
24.67718236178269,-87.51784809453859,-9.20801845544939,-75.11885454849588,39.06273769370316,3.5145810245483498,-0.8583261051965633,6.526283516602859,14.592541716010183,1
21.88017674947281,-85.09959198149866,-5.475053670260776,-76.44132729586059,45.84123481225114,11.196845779124931,-0.8982572609069888,-2.797005612309881,14.734404680191266,1
19.409589654805327,-96.52105967971984,-11.07958644905647,-84.85090574981957,15.367244688630263,5.29340573908117,-0.879092139604385,-2.470587094667483,15.478223472740137,1
23.175273868575264,-85.12064555227487,-7.261937448938321,-77.65633586858543,33.59174044456171,8.937574447469782,-0.9123090462064876,3.765684213769937,21.458624295963183,1
15.641467850630448,-72.19748520322158,-9.320900086531267,-60.442274595846456,48.88705737450373,10.689803884559172,-0.8371797658676573,-7.533806017944817,20.956738097053307,1
18.71071812315464,-93.333817033946,-9.39713837376192,-80.81614159993961,37.711610008437695,7.113003163743715,-0.865882734707653,3.0692502725241955,19.76344524932769,1
20.36700993779349,-85.52179224719043,-6.426105427767162,-74.65278281077602,19.285837476117592,5.74509118694214,-0.8729094652517534,1.6562918146388483,19.46081188699183,1
16.8299170462692,-89.67798149381213,-7.741278733142216,-78.4259935888308,30.936328284650106,9.65091102202727,-0.8745289691841839,-3.537092891524292,18.944877365284604,1
16.12781696595902,-94.6603257925998,-9.79013381225442,-83.4406993777997,28.33641920900761,6.376492709643495,-0.881474871311376,-0.7021000803101778,17.53538598476136,1
27.386547984190663,-87.53504329635028,-8.581302285330622,-78.27816489165377,20.14505049493536,5.285066024297572,-0.8942494462748279,11.258731018231645,19.8844020114734,1
0.4619926808700785,-90.20242549122916,-22.03624102314999,-64.84642596508044,2.4159352471487496,0.0,-0.718898908682748,-26.924555303320584,16.23465692301649,0
20.527711867087827,-81.45294509706697,-7.306457781983511,-73.5005652355276,31.44448750557976,5.441215033112482,-0.902368407251193,20.06571918621775,16.266797308875358,1
26.12300332937479,-80.14841899105859,-5.2077534474913065,-69.58258196513356,41.02685777138039,15.17435798855628,-0.8681715993015987,5.595291462286962,18.12541456549648,1
26.42938230407997,-84.56491759803806,-8.512218116759097,-72.04167298221881,19.609571567585107,3.1470085861008315,-0.85190968283969,0.3063789747051828,20.185727633120667,1
-0.1894710915307957,-86.3077357692672,-17.32612590653132,-57.70824600624775,1.0165051224289732,0.0,-0.6686335219346956,-26.618853395610767,14.67052381797637,0
9.87884990901468,-86.79122188953754,-9.994061381331818,-76.48724035895613,24.03297194851049,10.723176559126095,-0.881278518869406,10.068321000545478,16.553895263605295,1
30.880676666358475,-79.25163990560627,-9.754846802260658,-64.62297558898891,32.42195034004034,10.094796609476289,-0.8154149851100114,21.001826757343792,18.624488223459423,1
20.897807274239888,-78.83137860831903,-6.701025271979264,-70.07280896418472,26.90357579013018,2.768649059763818,-0.8888948704481379,-9.982869392118587,17.57944901243244,1
20.745664678976187,-95.22314501900634,-6.659615331858877,-85.05459326382937,24.98194029710744,8.34698305283126,-0.8932134341250673,-0.152142595263701,16.442705487411686,1
22.08448971351736,-80.15315348795973,-8.01599189179408,-71.72149713765825,33.10534426747154,3.889586771720321,-0.8948056704172754,1.3388250345411663,20.897497648421314,1
16.325392214063207,-82.99882072236612,-6.556390630046597,-71.86568544202461,24.854768022391102,12.24962105297943,-0.8658639237363848,-5.759097499454146,22.18680610943102,1
17.858733149729364,-72.00588549962708,-11.140936486040143,-67.99702780948101,40.92685300265072,10.886653104198452,-0.944325958820508,1.533340935666157,19.5824174061052,1
23.75313522390399,-92.7768686692062,-8.338265943187297,-85.23402659856262,28.185913626798843,10.96676875142622,-0.9186990992740172,5.894402074174625,20.15348299603802,1
0.434061523853612,-85.13273860685422,-11.076923205573678,-67.66548051122567,4.255595126380137,6.327587537904279,-0.7948232468931116,-23.31907370005037,16.091162365013503,0
23.645450888698885,-84.92486124856451,-6.367310324960961,-73.05627679368003,35.06858195265374,3.3070090206527203,-0.8602460440836912,23.211389364845274,16.403354600049813,1
15.794760353442625,-88.97985186925249,-8.090248398672314,-78.95839210096003,45.46370540374827,11.103972109604626,-0.8873738217681922,-7.850690535256263,16.297228227925693,1
20.290722097317364,-82.12979034557985,-13.1230462242245,-70.79360002923698,41.70024306153156,2.5739582941742807,-0.8619722377152615,4.495961743874741,16.783626017443293,1
21.340832968130183,-86.43749419761866,-10.333836660385495,-76.31239118283129,12.509773225807354,6.4575834326018215,-0.8828621307033627,1.0501108708128193,16.30116556628853,1
13.25062261155716,-75.73979977593164,-12.615179298362914,-65.75023140503745,24.70249161858672,4.532270652726263,-0.8681067382201427,-8.090210356573024,18.86447778382924,1
18.14238295076245,-79.43949690389331,-6.128287071828204,-73.99071601461021,21.303459896520657,6.408385045121953,-0.931409663541994,4.891760339205291,17.763864196241958,1
13.159326429373497,-88.28686276997362,-12.851955636890205,-87.53454929540334,33.99531686351256,5.66597326290034,-0.9914787495846448,-4.983056521388953,17.23677741142813,1
22.78467198863716,-85.44186643763199,-9.166821469493122,-73.88237942961891,34.16822951465123,10.01443301429626,-0.8647093239570064,9.62534555926366,17.735567389692086,1
21.353935373846763,-84.16672091320078,-8.416534549243382,-74.66026450858928,32.37267069720642,4.312415142864404,-0.8870520653707378,-1.4307366147903942,17.7381878708354,1
-0.792964554726356,-90.2543772482576,-17.593376059042672,-61.03352166321551,1.5562437456228175,0.0,-0.6762389021764025,-22.14689992857312,14.9294704375787,0
22.23330765008689,-83.94751850539248,-8.685306864653844,-71.94062506023793,34.200903543086525,5.99346112139367,-0.85697142076505,23.02627220481325,15.74765537744359,1
27.52462827776236,-73.09143234133727,-5.818408515657495,-63.70020421093995,31.558192045024537,5.85843751912096,-0.8715139558621017,5.291320627675471,18.620715747121363,1
-6.171946615480843,-87.26348962795717,-7.444928455341619,-67.33693568696086,2.11473739545793,14.397932079030909,-0.7716507236004113,-33.6965748932432,12.829392026297764,0
14.51413697360768,-82.77699029317796,-8.88506890059896,-72.54173719930799,33.582295611238095,11.140729222774144,-0.8763514603035166,20.68608358908853,11.461432346249945,1
15.869904385889845,-78.3033670526,-9.932454783434224,-68.80010397030279,27.034046237646606,13.593240991579991,-0.878635308816941,1.3557674122821624,14.794006134373182,1
21.446644244988065,-79.05386769372107,-8.125254651640663,-65.05295200814159,35.76581790636855,5.972358691676275,-0.8228939719595086,5.576739859098222,14.63667345335342,1
25.919776555560105,-89.97214260899896,-6.306117511222009,-81.73716278092202,31.71891767571092,4.675840019511673,-0.9084718836547396,4.473132310572041,14.31570310891297,1
25.80371019311685,-87.76284673059426,-7.851227297732247,-82.2873543587108,15.61537312045696,8.440589628369244,-0.9376103497838676,-0.1160663624432558,20.71083447063251,1
-3.699707912270272,-89.72675036653618,-18.616612994751502,-66.99234368535049,1.2123856881250756,0.0313256250880992,-0.7466262030560427,-29.50341810538712,17.068065493456917,0
19.222923472085924,-80.83410284364909,-5.903983558362615,-67.53170342738093,13.362423718831945,6.924947202933343,-0.8354357902946766,22.9226313843562,17.73866931069613,1
19.586275102838865,-87.77643051300518,-5.647153164311852,-82.03590645337789,28.376728171333912,10.815832309081951,-0.934600610201649,0.3633516307529412,17.366595482266295,1
18.57330746328052,-86.45220741005575,-8.497012660116017,-79.30100814225077,17.342599108454344,9.812912839104756,-0.9172814622168382,-1.012967639558351,15.897301663810376,1
18.104642611716336,-80.64237806956032,-8.497992913699706,-66.56322343055763,34.16448636675096,7.931558917856231,-0.8254124468865394,-0.4686648515641778,14.357488147530272,1
22.14516363806876,-82.82026185142264,-5.923967436276733,-75.47721904468244,32.08043612368624,11.171553615653274,-0.911337593555898,4.040521026352423,19.52646245759808,1
15.241333363638557,-82.2449146988685,-7.178185929932502,-68.06314110724529,30.032010081892764,5.483043311811031,-0.8275665496023079,-6.903830274430204,18.730144435908606,1
18.71880878185344,-92.38328611759027,-9.533094608561496,-84.1935996210561,11.486688138620252,7.20366086532349,-0.9113509840139168,3.477475418214878,18.55665117171152,1
19.308215760306307,-78.20405252917988,-6.367985160563004,-70.95690049649887,25.866156499825166,7.189519680163478,-0.907330212365822,0.5894069784528746,18.703632831116675,1
23.927061947966376,-88.0860612332398,-7.915152060935796,-77.08688592803867,40.492816237791374,5.880134732131105,-0.875131479074671,4.618846187660068,19.868116698366684,1
-3.728035058715144,-88.18605912429507,-17.275642724879134,-57.63462493547605,2.308576405990583,0.3389548342641774,-0.6535570911575155,-27.65509700668152,14.693476959009905,0
5.147102076284558,-85.92505438749276,-20.99062235745868,-61.65703879242716,0.0,0.1783312815214084,-0.7175676351254578,8.8751371349997,12.674630701539105,0
20.920283036765607,-84.48230923025412,-7.010262612424123,-77.9219597213765,29.84418827758924,8.702941965834661,-0.922346459383064,15.77318096048105,13.114925552521536,1
-0.2790686205902459,-78.07929937976768,-22.17565626368256,-45.99836534897761,1.046058452778473,0.0010172648076535,-0.5891236873953465,-21.19935165735585,9.197468676342227,0
14.301007255146173,-90.27544684088348,-12.444513867915038,-79.43069662562597,25.16100480792653,6.4435998728858825,-0.8798704246322643,14.58007587573642,7.272257737778188,1
-7.488978136784615,-80.85113074427824,-8.633006974594714,-59.37484576426753,2.185126156937716,6.5794231091530815,-0.7343724754782971,-21.789985391930788,6.520069122164294,0
15.7691562841764,-88.15012489766947,-8.137980615739847,-80.49666325952737,33.152895442966866,14.51028497562878,-0.9131769517036566,23.258134420961014,8.644479963742663,1
22.673361954872323,-88.16636352355137,-10.944670007632377,-81.7530895082217,38.02177132141851,9.93486495208219,-0.9272593913791636,6.904205670695925,8.995095747364005,1
19.116121601867107,-91.82510897713316,-11.596651879337806,-83.02121432458274,29.80662858913433,14.91135292765248,-0.904123222343618,-3.5572403530052163,12.874133791855476,1
15.689020888282776,-89.79389228093387,-7.686141867315824,-76.20360260599256,14.062515469206293,5.412000926334405,-0.8486501678636206,-3.4271007135843305,13.151736518482796,1
16.614736090137058,-83.31861055376218,-10.83126459271692,-74.26211173381279,22.960692762214904,6.665901560765161,-0.8913027995659097,0.9257152018542812,17.97247936386713,1
22.552204405763028,-88.74399898010027,-9.859800210415774,-79.46257193083348,45.338076276032574,9.002208086484162,-0.8954134583594605,5.937468315625971,19.32908898818446,1
24.77905144750775,-79.70024915118812,-5.883300079716045,-74.04462347701872,10.467771432652238,6.003992589699676,-0.9290387839004156,2.2268470417447226,19.750226886711545,1
23.06351311792245,-80.68038225018778,-8.4589730490672,-67.94257530809854,33.92205955542816,8.14405345147423,-0.8421201359122251,-1.7155383295852928,20.53970518992261,1
20.35463036384575,-84.62163229693307,-6.43723320375273,-80.01022556293672,12.177603541307343,10.478385901468856,-0.9455055692695608,-2.708882754076708,21.47282708503521,1
-6.996584712797155,-91.85813034928546,-7.2046023130119785,-70.22201710893687,0.835152949203291,5.0499449282498405,-0.7644616331451544,-27.351215076642905,16.750562924448367,0
14.060408126200386,-83.04816902802312,-7.168352436804792,-76.17649419829239,25.693204339912185,2.334142430846841,-0.91725674596548,21.05699283899754,15.05220366853584,1
12.049724341596429,-86.2453592232652,-8.577581201551087,-79.99134949755307,36.5328285628617,12.69746178228234,-0.927485829851922,-2.010683784603957,12.506338247353572,1
15.610789889468624,-89.20246492753346,-8.175857725867953,-76.96363214670222,48.719970575459584,5.488775037765904,-0.8627971362274464,3.561065547872195,11.015793601662804,1
20.81903552960713,-89.25487540340782,-6.160311025253893,-77.24189744714106,34.5986118756949,12.709158762262575,-0.8654081497802836,5.208245640138514,11.108674634815085,1
21.67282302355189,-79.84173112712412,-14.415131387344216,-70.25743399731635,30.46595488527505,8.794845803590617,-0.8799587900404311,0.8537874939447505,16.84255618208489,1
-9.513399827240146,-90.27794996306184,-16.895805186759176,-64.62829700092446,0.2679915460268236,0.1527644203454602,-0.715881301153676,-31.186222850792035,12.127794591396786,0
19.1675109985709,-83.90348831399783,-10.091923854229856,-76.86706253489454,40.95291494139801,4.922619245222776,-0.9161366608631688,28.680910825811047,13.551351922791678,1
18.45874561255296,-80.63587824497182,-11.732396675337837,-70.33850086754335,37.44698631252553,11.998405191428295,-0.8722978099346441,-0.7087653860179408,14.120943067408549,1
19.100576072767687,-81.30881384591919,-11.738927549312116,-70.63330104923838,31.149899502566853,10.923198065903962,-0.8687041027850304,0.6418304602147273,13.777251176040656,1
13.922615698092631,-85.07781544435147,-11.36990388245215,-70.96543994293414,40.01263506146157,10.117872221922363,-0.8341238986704825,-5.177960374675056,12.227209710948806,1
16.290587463237703,-84.02833268330883,-10.99714077296488,-74.78925404498634,14.993527257218949,11.307580869368044,-0.8900480441139853,2.367971765145072,17.388007169044375,1
4.032822653680162,-83.23346780086315,-15.66776965272694,-62.837656035696114,1.2500564087384307,0.0,-0.7549565930747857,-12.25776480955754,14.361069500066227,0
15.479185101304305,-84.94059782741104,-7.0573114309170375,-76.76058964966273,32.199144071287776,8.358176751182597,-0.9036972979862188,11.446362447624145,13.765157397816496,1
0.0541850759087374,-84.43003205304153,-19.41543156460906,-63.79196354982648,1.621957023376046,0.0116628047410794,-0.7555600921031314,-15.425000025395567,9.955879198444707,0
24.753573093792337,-82.40949148985013,-8.953791307998538,-75.29477875216973,22.273026925959226,9.706893154509002,-0.9136663323274724,24.6993880178836,12.122070677584649,1
25.5680091453784,-80.11979640322026,-11.75017046633417,-70.79251926986483,22.791173704125143,8.832661910479585,-0.8835833534823624,0.8144360515860605,13.977555014012788,1
22.60608796535802,-85.94507148841237,-9.805666856949609,-72.37964658890179,26.012287339673254,11.485349604067368,-0.8421616794687148,-2.961921180020376,17.692208076348358,1
21.562783683712578,-88.51455719019783,-8.421322188714031,-78.03244353636245,24.405449013946622,10.441521711952069,-0.8815775069304229,-1.043304281645444,18.908927792830013,1
23.44189395343898,-95.428962194525,-11.025371126736983,-84.9946657211721,34.88884876356819,4.02921682395969,-0.8906590082920282,1.879110269726404,23.58646956833606,1
14.33893123230325,-84.30008951839324,-7.250520756839486,-77.50540197593072,27.499463535829385,6.450807546017689,-0.919398798973057,-9.102962721135732,21.503541196038245,1
14.990426222347525,-85.20668602404585,-10.135615684368211,-70.35874098429207,38.89814634428086,11.790539128499448,-0.8257420097138198,0.6514949900442737,19.38802461143207,1
23.083460775547863,-98.12408528187056,-8.97178328749375,-87.27673598970377,32.062892938359674,6.73469273670228,-0.8894527255927075,8.093034553200344,19.48349917347004,1
22.773915647655976,-84.03674233675987,-9.672133393011482,-75.52368859539789,45.78986754188682,7.787498277424235,-0.898698421626744,-0.3095451278918908,19.72572556625872,1
20.758824670441584,-87.41491963036421,-7.056139313118733,-73.97235778046749,28.95943326973174,6.824370418662322,-0.8462211856630417,-2.015090977214392,19.18911170965924,1
19.61314755251843,-82.17578820699939,-11.191741621597435,-70.26209325821961,31.53895141630009,6.927837006010304,-0.8550218249955668,-1.145677117923153,20.24395497370228,1
18.92541698676103,-84.2476275061305,-2.431763597424232,-73.51891988399674,17.509256135200893,3.544114454653676,-0.8726526928724997,-0.687730565757402,21.03095312658498,1
-4.87756388628774,-82.32943295894107,-17.240007719680147,-53.522407243704926,1.2631719571977031,0.4021655395330248,-0.6501005129028017,-23.802980873048767,15.438748194217856,0
16.08650888953987,-81.33585459089127,-8.204724996447442,-68.96480756481441,22.982928492420605,10.050251693716676,-0.8479016672757262,20.96407277582761,14.101266842594637,1
21.35183011292847,-85.7324033536408,-12.154459272264244,-69.85800850773548,26.602044881031937,9.860155602917253,-0.8148378554691592,5.2653212233886,14.219867931092011,1
-0.1744422851230684,-86.23766633827526,-8.890938909308282,-72.83109506554098,6.659611616472626,10.237776161164934,-0.8445392519704208,-21.52627239805154,10.262349963563713,0
27.63766656188052,-96.60157799115213,-9.121699040005856,-88.83430809201883,32.62827803131159,11.738788342996042,-0.9195947832297368,27.81210884700359,12.00479987858761,1
19.348828375710823,-82.80273654771004,-10.773278338409195,-65.49478117502231,30.926886070736,8.480332671918791,-0.7909736213405376,-8.288838186169698,16.850078330987323,1
17.449040062994737,-87.18077720753743,-8.660050920501462,-72.54158114596794,36.59907230183028,4.03364617566878,-0.8320822850798569,-1.8997883127160868,17.1225845656783,1
15.879530306267274,-86.56753342613872,-8.966769190659106,-75.21578448174603,50.24419751296219,0.9718055404698136,-0.8688682770088797,-1.569509756727463,16.028124604346054,1
24.58576348160291,-90.7772589690883,-11.21752979080999,-79.51923335170342,22.569733040132668,7.861462362022195,-0.8759818635061415,8.706233175335637,20.980165757691253,1
13.859839009870562,-86.83618500399643,-9.03667613326742,-78.55361007543121,34.94270575103378,8.708291882645227,-0.904618381924512,-10.725924471732348,18.22460024728926,1
25.42496011428329,-95.31701576239728,-7.836553270058988,-84.9104617540219,25.94377389767181,10.790875127868857,-0.89082164589439,11.565121104412729,19.439826595003755,1
24.24083962999552,-80.71512231508606,-11.177269686118075,-72.42570310818053,31.11334769386097,4.0895827136552585,-0.8973002844269186,-1.1841204842877708,20.79818650840391,1
20.490681263979184,-83.39354264621306,-9.913983667650465,-67.3847013939842,25.271634234185267,11.225723920883958,-0.8080325939842007,-3.750158366016336,21.72041669994629,1
19.18211511605552,-87.78389386421684,-11.45976623057308,-83.17073352614379,37.30181450495847,12.78831954593877,-0.9474486596293246,-1.3085661479236703,20.63968702683681,1
19.23864528766557,-84.92408528729783,-12.651315991329216,-67.92497860096343,38.07010005706508,3.789502949004536,-0.7998317270223375,0.0565301716100528,21.71544828239581,1
19.00523549526581,-75.50632509322381,-7.948125439490699,-66.47397122390367,16.428334764428236,7.772856789176727,-0.8803761838687749,-0.2334097923997546,20.43150335859232,1
21.07650776498043,-93.20690057801048,-10.97146606685495,-81.90222168997848,34.763962405775786,13.69755596251061,-0.8787141327880056,2.071272269714619,19.798636985589297,1
24.69102738106978,-87.15727822279942,-7.260854962693157,-75.98582534117642,15.961932653789932,9.840329799950451,-0.8718242012458248,3.61451961608935,20.638706209007417,1
2.2177837104191847,-76.07074554405864,-11.85652026103277,-45.10746465684088,2.964089350668801,0.0,-0.5929672930278862,-22.4732436706506,17.24583992788015,0
14.479594167140434,-88.04175382339669,-7.347155351616467,-72.47639810429065,32.768275287286414,4.883079548855708,-0.8232048333165479,12.26181045672125,16.294029703775127,1
-1.7113817002986902,-81.10630107320225,-20.554415636260103,-60.412253793174656,0.2827404630902557,0.2868471878401061,-0.7448527703636366,-16.190975867439125,12.150706264662228,0
12.125983146247783,-88.48682113958085,-9.394710310669328,-82.81797624836602,19.10376254399199,7.445280148949037,-0.9359357048411946,13.837364846546476,10.360601340915697,1
0.2355689814805548,-88.98233772445609,-10.584597367139969,-64.78690235653899,1.505331942099608,4.144096041275095,-0.7280872056775107,-11.89041416476723,5.469509660997852,0
-5.591472262076064,-80.94129843116421,-14.971773527899495,-57.88367991339139,1.928772190135541,0.0853156972465565,-0.7151315869671457,-5.827041243556618,3.9076584664988014,0
16.880588215113445,-83.00477929676737,-6.643825262875651,-69.91823183593858,33.970929949079725,5.597966771362437,-0.842339821706167,22.47206047718951,4.3878572760934045,1
16.57566469636453,-88.43507049849748,-10.06282280227685,-72.27278374972656,27.39662982901735,8.622584833590267,-0.8172411976955826,-0.3049235187489145,8.04526655542605,1
24.614361373267705,-83.41523996507942,-7.067705975181408,-75.61819997201954,37.043768843427145,11.942845529088572,-0.9065273815330224,8.038696676903172,10.542942200830032,1
19.45020594148924,-87.93557635310074,-5.224749758747991,-77.38781294045774,14.538126859448491,5.849520176275657,-0.8800512292051145,-5.164155431778468,14.385869592831767,1
15.590831400654306,-82.4192798020681,-9.6292028948841,-70.78870680441801,30.25985643802595,3.2337489508159205,-0.858885276788799,-3.859374540834928,18.62233032537784,1
27.90576233806194,-88.51855199665717,-12.484164915411927,-78.40429847949869,43.46731875794135,10.521026540680314,-0.8857385918007445,12.314930937407636,20.82736514996754,1
16.76602558842725,-86.62034087604485,-11.655597346958862,-75.09405088289694,27.976959473773007,7.095459066383915,-0.86693320825676,-11.13973674963469,20.86543732838009,1
24.116622549302576,-82.56112589457831,-6.712867910142775,-70.27754877647378,25.56852252926206,5.957099492261062,-0.8512183810936915,7.350596960875325,20.76588956358706,1
15.26387776710976,-85.51731394923462,-12.373753902746106,-78.16448185847048,28.93754958338644,8.802863157687995,-0.9140193644394824,-8.852744782192815,19.928623928711165,1
23.256607048473064,-84.73470343533691,-10.178846822973782,-74.68315188418033,32.01863978697341,7.531256681967061,-0.8813762009540358,7.992729281363303,21.46177905827492,1
14.310985161609302,-88.3271114906473,-9.4791117178742,-83.915702250001,32.396163355329286,8.260655419633435,-0.95005598942099,-8.945621886863762,18.74282362298439,1
16.842645977121304,-92.65139567964894,-10.66572655030907,-81.47126064623981,36.48424610231639,11.968454807451264,-0.8793311657020615,2.531660815512001,18.7581477007232,1
15.243070139691484,-85.08027019624294,-8.849181742150668,-75.18470714051679,14.856231384625548,6.707970824119354,-0.8836914373145167,-1.5995758374298212,16.98343721880098,1
27.54474360484212,-88.88249570246501,-7.874291039085739,-78.99727954985748,36.36346165445946,6.842853892884776,-0.8887833092076792,12.30167346515064,19.439610386347454,1
21.80490127727404,-87.79397909442478,-6.529136448486399,-72.77274783247451,36.04403925172471,9.558591297547864,-0.8289036190659709,-5.739842327568088,19.14926923210765,1
21.963899806553005,-90.18071785987598,-11.385946742038271,-76.49453369418922,36.052752948051456,5.56156853131464,-0.8482360160939442,0.1589985292789713,20.679852161096385,1
17.82354399154323,-85.63259448476975,-6.131997992539079,-75.36612559793339,26.96087033049933,9.76134319121295,-0.8801102567460738,-4.140355815009777,20.876031763980773,1
22.03490009291973,-77.25680352487981,-10.720876936133669,-68.57584955163516,27.746493433686965,9.651141410459063,-0.887635075944035,4.211356101376506,22.23439775462642,1
-5.388062377504109,-82.05694076983578,-8.939352256300056,-55.87071462695201,1.224356351811379,7.595580164113285,-0.6808773690794573,-27.422962470423844,15.647836558157175,0
22.222417864013792,-84.73736815892342,-10.92428245638077,-73.21693396593427,26.30789491796073,11.335560106389874,-0.8640453992454878,27.6104802415179,15.731339875505128,1
22.22195510025122,-88.18540589168909,-8.705549977974615,-77.02743345863105,21.1984635893268,6.118681676123688,-0.8734714299525492,-0.0004627637625738,15.782950934244772,1
18.12210245626019,-92.55941709781608,-7.114122760205532,-86.96317163073248,33.946033409544256,12.736568361120453,-0.9395388758692332,-4.099852643991028,15.842662627188162,1
-6.677288963244585,-77.01150337019543,-19.72856912131859,-49.83864125196748,0.0275871644149237,0.1369681285604702,-0.6471583909384812,-24.799391419504776,10.1002248159553,0
-1.8094533268193025,-82.63144597546214,-17.117876738507945,-58.00444829790081,1.1878695874745555,0.2082068520104284,-0.7019657820481535,4.867835636425284,10.81594662609226,0
16.33523233807503,-97.46405249697676,-8.349496648291312,-90.1946486156605,36.790694367836174,15.145834950246872,-0.9254145028808828,18.14468566489433,9.63850952090451,1
18.25445643789373,-88.05879819752292,-5.766956690972503,-79.74945774126903,32.31560858280527,5.139425822490084,-0.9056387149043972,1.919224099818696,8.84500978843301,1
19.09408443239389,-84.8281234548677,-6.188704804984073,-68.84797295312045,29.116800767207653,7.306033016924533,-0.8116172955085269,0.8396279945001659,9.03940618365975,1
19.221210815533272,-83.51061904488077,-9.485457178622058,-73.20859253558396,34.18377259117556,2.0658075743934807,-0.8766381149635791,0.1271263831393803,14.219106139415322,1
20.842673860812443,-93.72380193802653,-10.267279731821157,-80.83596121389161,29.12504746871633,7.597845691408967,-0.8624912634770401,1.621463045279171,18.74953157694167,1
16.33471632370632,-83.39534969037172,-8.094251346410218,-66.37318185579468,35.56575760676061,6.739741985197351,-0.7958858774060854,-4.5079575371061225,18.74942837406793,1
18.35249213551013,-80.38245691976316,-6.956073689879993,-70.4569478621431,30.50554883080181,9.166875608120868,-0.876521441188977,2.0177758118038085,18.76903551359121,1
21.89533168364715,-93.90579207232815,-7.723626002302853,-81.54774019988554,38.23101953343155,12.328820203513793,-0.8683994621830817,3.542839548137021,19.329284963841864,1
7.041379848153989,-86.00839013755555,-21.19538068950771,-67.03680806922696,1.144768973144723,0.0,-0.7794217190042909,-14.85395183549316,16.893318770366005,0
32.60822693804834,-77.86335674202616,-7.495907232762341,-67.8201070541195,42.6550087479919,8.090124093563855,-0.8710144157771675,25.56684708989436,19.246429385813183,1
13.243267848130952,-85.43168929123364,-7.593563490286512,-79.60297630860306,42.197413942780535,3.2973488849268824,-0.9317733974036954,-19.364959089917384,18.62813969069812,1
23.03884918193668,-79.80993736342019,-9.50355734785276,-72.71290664828575,35.96508666242242,6.272479363405969,-0.9110758401689574,9.79558133380572,19.56541109998341,1
